Model;Scenario;Region;Variable;Unit;Saut_Classe_Dpe;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
CSTB;HRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;5;0.054832500000000006;0.0;0.0;0.0;0.0;0.06659798108108106;0.45772211953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;6;0.051755999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;sum;0.37249956388000005;0.47151463568999996;0.6556353339550001;0.910347600785;1.2615160194;1.4329228809653887;1.7513691475902664;1.962148456279139;2.4134752603548355;3.254461015310811;5.666117820329972;4.059442473419605;3.807843960685071;4.803227430931798;7.846286361575326;10.950721607562242;13.455828676221556;10.619495800171268;6.939776588617634;7.470016393579813;7.939511345146114;10.23950042154128;12.907018063691616;13.23876212223395;13.48715128154835;13.183652468322448;12.347146939962098;11.571489071929765;9.316819918651394;9.351157145590793;9.375916905124576
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5235019286384293;1.7106273259916887;1.5454200759224481;1.5757285552047897;0.0;0.0;0.0;0.5087342549381311;1.2943719505180251;1.303582142322337;1.3102625516871724;1.1178278062307296;1.120787562591529
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6415501263362838;1.2069107130405403;1.522401312486486;1.5922813756570953;1.0813817658334157;0.3716686142037471;2.142380741989509;0.08506980713156177;0.0;0.0;0.06385602516024821;2.5123416251333524;2.190378058880742;2.231474512165938;1.4987813151636695;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.0956964702679055;0.45606421967229765;0.624766850513514;0.7826161195540543;1.055322046560811;0.8478153915000001;0.49101438291925775;0.0;0.0;0.0;1.3764379290456545;3.084231762508385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;4;0.08942600345;0.14731855694499998;0.204844651655;0.28442615498499996;0.39414411644999997;0.27795882351952705;0.0;0.0;0.0;0.0;0.7821485756756746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;5;0.01577115;0.0;0.0;0.0;0.0;0.06659798108108106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;6;0.0071064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;sum;0.11230355345;0.14731855694499998;0.204844651655;0.28442615498499996;0.39414411644999997;0.4402532748685136;0.45606421967229765;0.624766850513514;0.7826161195540543;1.055322046560811;1.6299639671756747;1.1325645092555416;1.2069107130405403;1.522401312486486;1.5922813756570953;2.4578196948790705;3.455900376712132;2.142380741989509;1.6085717357699911;1.7106273259916887;1.5454200759224481;1.639584580365038;2.5123416251333524;2.190378058880742;2.231474512165938;2.0075155701018006;1.2943719505180251;1.303582142322337;1.3102625516871724;1.1178278062307296;1.120787562591529
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5595383632811181;3.40541684950625;3.686459518369727;3.3304323289154105;1.1649709068882665;0.0;0.0;0.0;0.0;0.0;0.7662922381008057;2.8236599418242716;2.408956581762096;2.4153349567164546
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1340568679794922;2.600933247644531;3.2808261184453125;0.9629569720762208;0.0;0.0;1.987987909930664;0.0;0.0;0.0;3.4837777091257354;5.414180843231263;4.7203385111886496;4.808902751497816;4.874433416190449;4.184122740961277;3.06445679432779;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.0;0.43292101248242204;1.337381605765625;1.6308591408007813;2.19913896875;0.16786505798339843;0.671095203125;0.0;0.0;4.114105059605713;6.850293671548828;7.981553998076172;2.9826787004224493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;4;0.17648506043;0.324196078745;0.4507906823;0.6259214458;0.8673719029499999;0.992669606096875;0.4046617959042967;0.0;0.0;0.0;3.8682887951708986;1.1217258930595704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;5;0.03906135;0.0;0.0;0.0;0.0;0.0;0.45772211953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;6;0.0446496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;sum;0.26019601043;0.324196078745;0.4507906823;0.6259214458;0.8673719029499999;0.992669606096875;1.2953049279179687;1.337381605765625;1.6308591408007813;2.19913896875;4.036153853154297;2.9268779641640625;2.600933247644531;3.2808261184453125;5.077062031681933;6.850293671548828;7.981553998076172;5.530204973634231;3.40541684950625;3.686459518369727;3.3304323289154105;4.648748616014002;5.414180843231263;4.7203385111886496;4.808902751497816;4.874433416190449;4.184122740961277;3.8307490324285958;2.8236599418242716;2.408956581762096;2.4153349567164546
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5595383632811181;4.928918778144679;5.397086844361415;4.875852404837858;2.7406994620930565;0.0;0.0;0.0;0.5087342549381311;1.2943719505180251;2.0698743804231428;4.133922493511444;3.5267843879928256;3.5361225193079835
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7756069943157762;3.807843960685071;4.803227430931798;2.555238347733316;1.0813817658334157;0.3716686142037471;4.130368651920174;0.08506980713156177;0.0;0.0;3.5476337342859834;7.926522468364615;6.9107165700693916;7.040377263663753;6.3732147313541185;4.184122740961277;3.06445679432779;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.0956964702679055;0.8889852321547197;1.962148456279139;2.4134752603548355;3.254461015310811;1.0156804494833984;1.1621095860442578;0.0;0.0;4.114105059605713;8.226731600594482;11.065785760584557;2.9826787004224493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;4;0.26591106388;0.47151463568999996;0.6556353339550001;0.910347600785;1.2615160194;1.270628429616402;0.4046617959042967;0.0;0.0;0.0;4.650437370846573;1.1217258930595704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;5;0.054832500000000006;0.0;0.0;0.0;0.0;0.06659798108108106;0.45772211953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;6;0.051755999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;HRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;sum;0.37249956388000005;0.47151463568999996;0.6556353339550001;0.910347600785;1.2615160194;1.4329228809653887;1.7513691475902664;1.962148456279139;2.4134752603548355;3.254461015310811;5.666117820329972;4.059442473419605;3.807843960685071;4.803227430931798;6.669343407339029;9.308113366427898;11.437454374788304;7.672585715623741;5.01398858527624;5.397086844361415;4.875852404837858;6.28833319637904;7.926522468364615;6.9107165700693916;7.040377263663753;6.88194898629225;5.478494691479302;5.134331174750933;4.133922493511444;3.5267843879928256;3.5361225193079835
CSTB;MRS_normal_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22185338778991368;1.5903372734534529;1.4977232405755365;1.355196029934818;1.1781508292035987;0.9840742921832576;0.789738118068686;0.6089288283063837;0.4511055711077386;0.3210835579473662;0.2195766544128032;0.14427214248756207;0.09107664405464286;0.05524077700287517;0.03219146625820676;0.018023949375315165
CSTB;MRS_normal_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.392178980248473;1.747233947345791;1.767226243805408;2.0327940449022273;0.06406526624186075;1.4193174872340568;2.1009162445226988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2141016840532017e-16
CSTB;MRS_normal_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.1982089264906413;0.7057821034697254;1.0320542934022516;1.4499821928463041;1.2432546929750434;0.0166818448911827;0.0;0.0;0.0;3.637532657702418;1.6103140382435426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;4;0.0788575966980949;0.17015489307909332;0.29198696415805453;0.481405118574541;0.4242462274902162;0.0;0.0;0.0;0.7821485756756746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;5;0.01577115;0.0;0.0;0.0;0.0782262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;6;0.0071064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;sum;0.1017351466980949;0.17015489307909332;0.29198696415805453;0.481405118574541;0.7006813539808575;0.7057821034697254;1.0320542934022516;1.4499821928463041;2.025403268650718;1.4088608251396557;1.747233947345791;1.767226243805408;2.0327940449022273;3.701597923944279;3.0296315254775994;2.3227696323126126;1.5903372734534529;1.4977232405755365;1.355196029934818;1.1781508292035987;0.9840742921832576;0.789738118068686;0.6089288283063837;0.4511055711077386;0.3210835579473662;0.2195766544128032;0.14427214248756207;0.09107664405464286;0.05524077700287517;0.03219146625820676;0.018023949375315287
CSTB;MRS_normal_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.602896911357932;2.959589843031751;2.6779476320143005;2.3280958278583657;1.9445890943209565;1.5605693025053962;1.203279435453151;0.8914113303553046;0.634480130321243;0.43389647603872494;0.2850902997102042;0.1799728436997196;0.10915904761954993;0.0636122442311017;0.035616391638549225
CSTB;MRS_normal_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7774242975283185;3.338601758322124;3.4921437417875487;0.1867718620278212;0.0;0.0;1.9419847396291776;0.8095556201364474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.114532880019396e-15
CSTB;MRS_normal_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.8036228983576846;2.0257498136762617;2.846072319809105;0.49797138176507183;0.768121015625;0.0;0.0;6.383582643322716;7.398974607579392;7.856501645288909;4.77857227373086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;4;0.1358160422177335;0.3433528363317301;0.589195823295884;0.9714196864755985;1.5388006538574879;0.45838682053973495;0.0;0.0;4.123206478639439;1.0289854471418112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;5;0.03906135;0.0;0.0;0.0;0.0;0.45772211953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;6;0.0446496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;sum;0.2195269922177335;0.3433528363317301;0.589195823295884;0.9714196864755985;1.5388006538574879;1.7197318384286695;2.0257498136762617;2.846072319809105;4.621177860404511;3.5745307602951297;3.338601758322124;3.4921437417875487;6.5703545053505366;7.398974607579392;7.856501645288909;6.720557013360037;3.4124525314943797;2.959589843031751;2.6779476320143005;2.3280958278583657;1.9445890943209565;1.5605693025053962;1.203279435453151;0.8914113303553046;0.634480130321243;0.43389647603872494;0.2850902997102042;0.1799728436997196;0.10915904761954993;0.0636122442311017;0.03561639163855534
CSTB;MRS_normal_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22185338778991368;4.193234184811385;4.457313083607287;4.0331436619491186;3.5062466570619644;2.928663386504214;2.350307420574082;1.8122082637595347;1.3425169014630431;0.9555636882686092;0.6534731304515281;0.4293624421977663;0.27104948775436244;0.1643998246224251;0.09580371048930847;0.05364034101386439
CSTB;MRS_normal_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1696032777767913;5.085835705667915;5.259369985592957;2.2195659069300486;0.06406526624186075;1.4193174872340568;4.042900984151876;0.8095556201364474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.235943048424717e-15
CSTB;MRS_normal_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.1982089264906413;1.5094050018274099;3.057804107078513;4.2960545126554095;1.7412260747401151;0.7848028605161828;0.0;0.0;6.383582643322716;11.03650726528181;9.466815683532452;4.77857227373086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;4;0.2146736389158284;0.5135077294108235;0.8811827874539386;1.4528248050501396;1.963046881347704;0.45838682053973495;0.0;0.0;4.905355054315113;1.0289854471418112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;5;0.054832500000000006;0.0;0.0;0.0;0.0782262;0.45772211953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;6;0.051755999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;sum;0.32126213891582844;0.5135077294108235;0.8811827874539386;1.4528248050501396;2.2394820078383453;2.425513941898395;3.057804107078513;4.2960545126554095;6.646581129055229;4.983391585434785;5.085835705667915;5.259369985592957;8.603148550252765;11.10057253152367;10.88613317076651;9.04332664567265;5.002789804947833;4.457313083607287;4.0331436619491186;3.5062466570619644;2.928663386504214;2.350307420574082;1.8122082637595347;1.3425169014630431;0.9555636882686092;0.6534731304515281;0.4293624421977663;0.27104948775436244;0.1643998246224251;0.09580371048930847;0.05364034101387063
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18857537962142673;1.3517866824354359;1.0821050413158253;0.979129131627906;0.8512139740996001;0.6043446246870434;0.484997921758932;0.37395841668365815;0.2354799275280589;0.1676076240207623;0.11462038595757333;0.06401431606748831;0.04041119081171662;0.024510626222803564;0.012140995906541208;0.006797723776549634
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.392178980248473;1.747233947345791;1.767226243805408;2.0327940449022273;0.06406526624186075;1.206419864148949;1.7857788078442953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.578978620601616e-17
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.1982089264906413;0.7057821034697254;1.0320542934022516;1.4499821928463041;1.2432546929750434;0.0166818448911827;0.0;0.0;0.0;3.637532657702418;1.368766932507003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;4;0.0788575966980949;0.17015489307909332;0.29198696415805453;0.481405118574541;0.4242462274902162;0.0;0.0;0.0;0.7821485756756746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;5;0.01577115;0.0;0.0;0.0;0.0782262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;6;0.0071064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;sum;0.1017351466980949;0.17015489307909332;0.29198696415805453;0.481405118574541;0.7006813539808575;0.7057821034697254;1.0320542934022516;1.4499821928463041;2.025403268650718;1.4088608251396557;1.747233947345791;1.767226243805408;2.0327940449022273;3.701597923944279;2.5751867966559523;1.974354187465722;1.3517866824354359;1.0821050413158253;0.979129131627906;0.8512139740996001;0.6043446246870434;0.484997921758932;0.37395841668365815;0.2354799275280589;0.1676076240207623;0.11462038595757333;0.06401431606748831;0.04041119081171662;0.024510626222803564;0.012140995906541208;0.00679772377654968
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2124623746542422;2.13830366159044;1.934817164130332;1.682049235627669;1.1942207775498574;0.9583846229011264;0.7389639832976663;0.4653222857662837;0.3312025935285033;0.22649667234518966;0.12649608052363492;0.07985490685529782;0.04843444933623482;0.023991327099579216;0.013432704854789144
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7774242975283185;3.338601758322124;3.4921437417875487;0.1867718620278212;0.0;0.0;1.6506870286848008;0.6881222771159803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3060931139724525e-15
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.8036228983576846;2.0257498136762617;2.846072319809105;0.49797138176507183;0.768121015625;0.0;0.0;6.383582643322716;7.398974607579392;6.6780263984955734;4.06178643267123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;4;0.1358160422177335;0.3433528363317301;0.589195823295884;0.9714196864755985;1.5388006538574879;0.45838682053973495;0.0;0.0;4.123206478639439;1.0289854471418112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;5;0.03906135;0.0;0.0;0.0;0.0;0.45772211953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;6;0.0446496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;sum;0.2195269922177335;0.3433528363317301;0.589195823295884;0.9714196864755985;1.5388006538574879;1.7197318384286695;2.0257498136762617;2.846072319809105;4.621177860404511;3.5745307602951297;3.338601758322124;3.4921437417875487;6.5703545053505366;7.398974607579392;6.6780263984955734;5.712473461356031;2.9005846517702225;2.13830366159044;1.934817164130332;1.682049235627669;1.1942207775498574;0.9583846229011264;0.7389639832976663;0.4653222857662837;0.3312025935285033;0.22649667234518966;0.12649608052363492;0.07985490685529782;0.04843444933623482;0.023991327099579216;0.01343270485479145
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18857537962142673;3.564249057089678;3.220408702906265;2.913946295758238;2.533263209727269;1.7985654022369009;1.4433825446600583;1.1129223999813245;0.7008022132943426;0.4988102175492656;0.341117058302763;0.19051039659112323;0.12026609766701443;0.07294507555903838;0.036132323006120425;0.020230428631338778
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1696032777767913;5.085835705667915;5.259369985592957;2.2195659069300486;0.06406526624186075;1.206419864148949;3.436465836529096;0.6881222771159803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3518829001784685e-15
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.1982089264906413;1.5094050018274099;3.057804107078513;4.2960545126554095;1.7412260747401151;0.7848028605161828;0.0;0.0;6.383582643322716;11.03650726528181;8.046793331002576;4.06178643267123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;4;0.2146736389158284;0.5135077294108235;0.8811827874539386;1.4528248050501396;1.963046881347704;0.45838682053973495;0.0;0.0;4.905355054315113;1.0289854471418112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
