Model;Scenario;Region;Variable;Unit;Dpe;Ef_Nrj;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
CSTB;BAU_construction_Half;France;Individual_dwelling;MtCO2eq;new;elec;0.006721045029427827;0.006142255562921739;0.007875678770332586;0.005979218722367395;0.007663819098197774;0.005816181881813037;0.005734663461535859;0.005653145041258692;0.005571626620981513;0.0071341699178607216;0.005408589780427168;0.003731832474574071;0.005245552939872811;0.0051640345195956335;0.005082516099318466;0.0035034044566263065;0.004919479258764108;0.004837960838486943;0.0033320834431654852;0.0032749764386785416;0.004593405577655407;0.003160762429704664;0.0031036554252177203;0.003046548420730777;0.002989441416243842;0.002932334411756899;0.0028752274072699558;0.002818120402783012;0.002761013398296077;0.002703906393809134;0.002646799389322191
CSTB;BAU_construction_Half;France;Residential_dwelling;MtCO2eq;new;bois;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00196965599061;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00137982499061;0.00137982499061;0.00196965599061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061
CSTB;BAU_construction_Half;France;Residential_dwelling;MtCO2eq;new;elec;0.01947753165769174;0.01780020467838261;0.022823650474489206;0.017327725293203186;0.02220968293626765;0.016855245908023724;0.016619006215433992;0.016382766522844296;0.016146526830254564;0.02067476409071371;0.01567404744507514;0.010814818952478664;0.01520156805989568;0.01496532836730595;0.014729088674716253;0.010152836488204038;0.01425660928953679;0.014020369596947095;0.009656349639998073;0.00949085402392941;0.013311650519177907;0.009159862791792109;0.008994367175723446;0.008828871559654783;0.008663375943586144;0.008497880327517481;0.00833238471144882;0.008166889095380157;0.008001393479311518;0.007835897863242855;0.007670402247174192
CSTB;BAU_construction_Half;France;Residential_dwelling;MtCO2eq;new;rcu;0.007161667458749999;0.0069897874397399995;0.008965489610777812;0.006809017074919143;0.008730585952853509;0.006628246710098287;0.00653786152768783;0.006447476345277431;0.006357091162866974;0.00814332680804279;0.006176320798046119;0.004263448081152911;0.005995550433225262;0.005905165250814805;0.005814780068404407;0.004010173937718105;0.005634009703583533;0.005543624521173104;0.003820218330141982;0.0037568997942832773;0.005272468973941809;0.0036302627225658635;0.003566944186707155;0.00350362565084845;0.003440307114989741;0.003376988579131032;0.0033136700432723275;0.0032503515074136223;0.0031870329715549136;0.0031237144356962053;0.0030603958998375
CSTB;BAU_construction_SNBC;France;Collective_dwelling;MtCO2eq;new;elec;0.012756486628263912;0.011657949115460869;0.014746917771113262;0.011039064026210686;0.013942702038939754;0.010420178936960501;0.010110736392335418;0.009801293847710316;0.009491851303085235;0.011932162708506;0.00887296621383505;0.005999100362087445;0.008254081124584865;0.007944638579959782;0.0076351960353347025;0.005131991469433721;0.007016310946084516;0.006706868401459414;0.004481659799943436;0.004264882576779997;0.005778540767584147;0.003831328130453151;0.0036145509072897123;0.0033977736841262892;0.00318099646096285;0.002964219237799427;0.0027474420146359887;0.002530664791472565;0.0023138875683091265;0.0020971103451457034;0.0018803331219822803
CSTB;BAU_construction_SNBC;France;Collective_dwelling;MtCO2eq;new;rcu;0.007161667458749999;0.0069897874397399995;0.008848037781815699;0.006628246710098287;0.008378230465967093;0.0062667059804565745;0.006085935615635661;0.005905165250814805;0.005724394885993967;0.00720371217634552;0.005362854156352242;0.0036302627225658635;0.005001313426710519;0.0048205430618896514;0.0046397726970687945;0.0031237144356962053;0.004278231967427066;0.004097461602606204;0.002743803220543964;0.0026171661488265502;0.0035551505081436187;0.002363892005391723;0.0022372549336743095;0.0021106178619568956;0.001983980790239482;0.0018573437185220682;0.0017307066468046548;0.001604069575087241;0.0014774325033698275;0.0013507954316524136;0.0012241583599350001
CSTB;BAU_construction_SNBC;France;Individual_dwelling;MtCO2eq;new;bois;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00196965599061;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00137982499061;0.00137982499061;0.00196965599061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061
CSTB;BAU_construction_SNBC;France;Individual_dwelling;MtCO2eq;new;elec;0.006721045029427827;0.006142255562921739;0.007769748934265189;0.005816181881813037;0.0073460295899955485;0.005490108200704336;0.00532707136014999;0.0051640345195956335;0.005000997679041288;0.006286731229321456;0.004674923997932585;0.003160762429704664;0.004348850316823883;0.004185813476269538;0.004022776635715193;0.002703906393809134;0.0036967029546064903;0.003533666114052133;0.002361264366887492;0.002247050357913605;0.0030445555923890857;0.0020186223399658483;0.001904408330991962;0.0017901943220180838;0.0016759803130441974;0.001561766304070319;0.001447552295096433;0.0013333382861225548;0.0012191242771486682;0.00110491026817479;0.000990696259200912
CSTB;BAU_construction_SNBC;France;Residential_dwelling;MtCO2eq;new;bois;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00196965599061;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00137982499061;0.00137982499061;0.00196965599061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061
CSTB;BAU_construction_SNBC;France;Residential_dwelling;MtCO2eq;new;elec;0.01947753165769174;0.01780020467838261;0.022516666705378455;0.016855245908023724;0.021288731628935305;0.015910287137664837;0.015437807752485409;0.01496532836730595;0.014492848982126523;0.018218893937827458;0.013547890211767635;0.009159862791792109;0.012602931441408748;0.012130452056229321;0.011657972671049895;0.007835897863242855;0.010713013900691007;0.010240534515511547;0.006842924166830928;0.006511932934693602;0.008823096359973233;0.005849950470419;0.005518959238281673;0.005187968006144373;0.0048569767740070475;0.004525985541869746;0.004194994309732422;0.0038640030775951204;0.0035330118454577944;0.0032020206133204932;0.002871029381183192
